city,X,Y,items,weights,profit
3231,7952.0,6262.0,"[3230, 7690, 12150, 16610, 21070]",[1008. 1002. 1003. 1001. 1000.],[813. 297. 680. 946. 405.]
3232,7952.0,6505.0,"[3231, 7691, 12151, 16611, 21071]",[1002. 1004. 1007. 1005. 1005.],[736. 553. 393. 198. 467.]
3233,7952.0,8577.0,"[3232, 7692, 12152, 16612, 21072]",[1001. 1002. 1007. 1001. 1003.],[891. 733. 828. 139. 179.]
3234,7952.0,9730.0,"[3233, 7693, 12153, 16613, 21073]",[1002. 1003. 1003. 1000. 1007.],[904. 188. 814. 358. 332.]
3235,7953.0,6464.0,"[3234, 7694, 12154, 16614, 21074]",[1006. 1004. 1007. 1008. 1008.],[ 95.  16. 248. 723. 647.]
3236,7953.0,9012.0,"[3235, 7695, 12155, 16615, 21075]",[1002. 1009. 1005. 1008. 1002.],[909. 743. 566. 104. 653.]
3237,7954.0,9932.0,"[3236, 7696, 12156, 16616, 21076]",[1001. 1008. 1002. 1001. 1006.],[181. 899. 741. 542. 683.]
3238,7955.0,9204.0,"[3237, 7697, 12157, 16617, 21077]",[1009. 1003. 1007. 1008. 1005.],[568. 510. 832. 130. 105.]
3239,7958.0,9134.0,"[3238, 7698, 12158, 16618, 21078]",[1009. 1005. 1004. 1002. 1007.],[432. 235. 481. 933. 778.]
3240,7959.0,8426.0,"[3239, 7699, 12159, 16619, 21079]",[1004. 1004. 1007. 1008. 1007.],[601.  36. 246. 482. 103.]
3241,7959.0,8891.0,"[3240, 7700, 12160, 16620, 21080]",[1002. 1008. 1005. 1007. 1005.],[522. 894. 912. 921. 476.]
3242,7959.0,10509.0,"[3241, 7701, 12161, 16621, 21081]",[1003. 1005. 1003. 1007. 1006.],[747. 124. 384. 911. 662.]
3243,7961.0,6050.0,"[3242, 7702, 12162, 16622, 21082]",[1006. 1006. 1000. 1001. 1004.],[781. 642.  90. 244. 627.]
3244,7961.0,7456.0,"[3243, 7703, 12163, 16623, 21083]",[1000. 1008. 1005. 1004. 1004.],[352. 851. 945. 258.  67.]
3245,7961.0,9538.0,"[3244, 7704, 12164, 16624, 21084]",[1007. 1009. 1009. 1004. 1004.],[337. 940. 137. 182. 965.]
3246,7962.0,7890.0,"[3245, 7705, 12165, 16625, 21085]",[1000. 1003. 1000. 1008. 1005.],[250. 317. 561. 696. 756.]
3247,7963.0,9255.0,"[3246, 7706, 12166, 16626, 21086]",[1003. 1002. 1009. 1008. 1003.],[219. 450. 604. 392. 150.]
3248,7963.0,9710.0,"[3247, 7707, 12167, 16627, 21087]",[1005. 1007. 1007. 1001. 1002.],[136. 344. 400. 999. 199.]
3249,7964.0,6687.0,"[3248, 7708, 12168, 16628, 21088]",[1004. 1003. 1002. 1009. 1004.],[246. 598. 397. 233. 201.]
3250,7964.0,8527.0,"[3249, 7709, 12169, 16629, 21089]",[1001. 1006. 1006. 1008. 1008.],[657. 616. 972. 434. 556.]
3251,7965.0,8052.0,"[3250, 7710, 12170, 16630, 21090]",[1000. 1006. 1006. 1007. 1006.],[800. 423. 884. 867. 491.]
3252,7965.0,10590.0,"[3251, 7711, 12171, 16631, 21091]",[1001. 1001. 1003. 1000. 1005.],[864. 968. 872. 291. 507.]
3253,7966.0,6859.0,"[3252, 7712, 12172, 16632, 21092]",[1000. 1008. 1006. 1002. 1006.],[211. 781. 950. 329. 860.]
3254,7966.0,7800.0,"[3253, 7713, 12173, 16633, 21093]",[1002. 1004. 1006. 1005. 1005.],[787.  10. 401. 853. 436.]
3255,7966.0,9174.0,"[3254, 7714, 12174, 16634, 21094]",[1003. 1008. 1003. 1009. 1003.],[ 55. 153. 174. 480. 282.]
3256,7966.0,9872.0,"[3255, 7715, 12175, 16635, 21095]",[1006. 1006. 1005. 1005. 1007.],[ 90. 867. 581. 971. 962.]
3257,7967.0,6384.0,"[3256, 7716, 12176, 16636, 21096]",[1006. 1003. 1001. 1005. 1000.],[593. 639. 205. 470. 892.]
3258,7967.0,7769.0,"[3257, 7717, 12177, 16637, 21097]",[1009. 1003. 1009. 1007. 1009.],[  1. 182. 426. 887. 682.]
3259,7967.0,8002.0,"[3258, 7718, 12178, 16638, 21098]",[1004. 1007. 1005. 1001. 1000.],[994. 177. 289. 171. 704.]
3260,7967.0,9387.0,"[3259, 7719, 12179, 16639, 21099]",[1003. 1006. 1008. 1006. 1002.],[450. 667. 257. 267. 446.]
3261,7971.0,6526.0,"[3260, 7720, 12180, 16640, 21100]",[1000. 1003. 1005. 1001. 1001.],[479. 377. 216. 347. 170.]
3262,7971.0,6758.0,"[3261, 7721, 12181, 16641, 21101]",[1001. 1009. 1000. 1007. 1003.],[802. 916. 621. 894. 160.]
3263,7971.0,7689.0,"[3262, 7722, 12182, 16642, 21102]",[1004. 1006. 1001. 1005. 1003.],[872. 618. 439. 260. 810.]
3264,7971.0,8133.0,"[3263, 7723, 12183, 16643, 21103]",[1009. 1009. 1003. 1006. 1009.],[998. 700. 580.  28. 341.]
3265,7972.0,7416.0,"[3264, 7724, 12184, 16644, 21104]",[1006. 1005. 1007. 1003. 1007.],[231.  99. 299. 395. 625.]
3266,7973.0,6253.0,"[3265, 7725, 12185, 16645, 21105]",[1006. 1006. 1005. 1003. 1000.],[146. 276. 200. 868. 656.]
3267,7973.0,7183.0,"[3266, 7726, 12186, 16646, 21106]",[1001. 1008. 1003. 1003. 1008.],[846. 162. 987. 117. 503.]
3268,7974.0,6920.0,"[3267, 7727, 12187, 16647, 21107]",[1005. 1003. 1003. 1009. 1003.],[237. 676. 954. 439. 768.]
3269,7975.0,8295.0,"[3268, 7728, 12188, 16648, 21108]",[1007. 1002. 1005. 1009. 1005.],[605.  57. 208. 252. 747.]
3270,7975.0,9448.0,"[3269, 7729, 12189, 16649, 21109]",[1007. 1000. 1004. 1009. 1002.],[813. 490. 109. 802. 336.]
3271,7976.0,7578.0,"[3270, 7730, 12190, 16650, 21110]",[1008. 1001. 1006. 1002. 1008.],[991. 688.  66.  73. 464.]
3272,7978.0,6354.0,"[3271, 7731, 12191, 16651, 21111]",[1005. 1008. 1004. 1006. 1000.],[922.  90. 298. 304. 512.]
3273,7978.0,9145.0,"[3272, 7732, 12192, 16652, 21112]",[1003. 1005. 1009. 1008. 1002.],[425. 639. 993. 201. 753.]
3274,7979.0,6809.0,"[3273, 7733, 12193, 16653, 21113]",[1000. 1003. 1004. 1005. 1005.],[ 26. 530. 773. 128. 309.]
3275,7982.0,7659.0,"[3274, 7734, 12194, 16654, 21114]",[1006. 1001. 1002. 1003. 1004.],[246. 101. 213. 349.   1.]
3276,7983.0,7163.0,"[3275, 7735, 12195, 16655, 21115]",[1003. 1008. 1003. 1008. 1008.],[993. 336. 235. 294. 538.]
3277,7983.0,7396.0,"[3276, 7736, 12196, 16656, 21116]",[1006. 1008. 1007. 1000. 1008.],[930. 242. 842. 378. 185.]
3278,7983.0,7871.0,"[3277, 7737, 12197, 16657, 21117]",[1005. 1003. 1001. 1000. 1003.],[370.  74. 655. 104. 840.]
3279,7983.0,8104.0,"[3278, 7738, 12198, 16658, 21118]",[1001. 1006. 1000. 1004. 1002.],[433. 333. 787. 585. 151.]
3280,7984.0,6466.0,"[3279, 7739, 12199, 16659, 21119]",[1000. 1006. 1009. 1001. 1002.],[ 78. 218. 408.  47.  10.]
3281,7984.0,10398.0,"[3280, 7740, 12200, 16660, 21120]",[1002. 1004. 1002. 1009. 1004.],[178. 555. 729. 299. 231.]
3282,7985.0,6193.0,"[3281, 7741, 12201, 16661, 21121]",[1004. 1006. 1002. 1002. 1006.],[743. 388. 575. 704. 550.]
3283,7986.0,6648.0,"[3282, 7742, 12202, 16662, 21122]",[1003. 1002. 1009. 1004. 1009.],[573. 789. 385. 181.  81.]
3284,7986.0,7103.0,"[3283, 7743, 12203, 16663, 21123]",[1008. 1008. 1007. 1009. 1001.],[706. 205. 170. 390. 864.]
3285,7986.0,7335.0,"[3284, 7744, 12204, 16664, 21124]",[1003. 1003. 1004. 1001. 1008.],[510. 828. 936. 652. 334.]
3286,7986.0,10105.0,"[3285, 7745, 12205, 16665, 21125]",[1005. 1008. 1001. 1007. 1007.],[399. 147. 233. 574.  17.]
3287,7988.0,8690.0,"[3286, 7746, 12206, 16666, 21126]",[1007. 1003. 1005. 1004. 1002.],[542. 452. 267. 190. 600.]
3288,7989.0,6122.0,"[3287, 7747, 12207, 16667, 21127]",[1001. 1006. 1005. 1007. 1005.],[199. 379. 802. 431. 759.]
3289,7989.0,6567.0,"[3288, 7748, 12208, 16668, 21128]",[1009. 1003. 1004. 1008. 1000.],[973. 178. 471. 533. 174.]
3290,7990.0,7245.0,"[3289, 7749, 12209, 16669, 21129]",[1001. 1008. 1003. 1002. 1000.],[897. 843. 421. 924. 162.]
3291,7990.0,7932.0,"[3290, 7750, 12210, 16670, 21130]",[1009. 1005. 1008. 1009. 1008.],[805. 251. 841. 104.  49.]
3292,7991.0,9064.0,"[3291, 7751, 12211, 16671, 21131]",[1002. 1004. 1001. 1002. 1001.],[496.  20. 414.  31.  83.]
3293,7992.0,9287.0,"[3292, 7752, 12212, 16672, 21132]",[1001. 1001. 1002. 1007. 1004.],[254. 491. 420. 335. 389.]
3294,7993.0,6941.0,"[3293, 7753, 12213, 16673, 21133]",[1008. 1005. 1008. 1004. 1002.],[717.  27. 322. 955. 616.]
3295,7994.0,9014.0,"[3294, 7754, 12214, 16674, 21134]",[1002. 1001. 1009. 1000. 1000.],[866. 575. 461. 131.  39.]
3296,7995.0,8529.0,"[3295, 7755, 12215, 16675, 21135]",[1008. 1000. 1004. 1005. 1002.],[980.  12. 919. 286. 608.]
3297,7996.0,8043.0,"[3296, 7756, 12216, 16676, 21136]",[1008. 1007. 1009. 1001. 1004.],[116. 391. 884. 599. 256.]
3298,7996.0,8721.0,"[3297, 7757, 12217, 16677, 21137]",[1000. 1005. 1004. 1009. 1003.],[934. 395. 581. 521. 488.]
3299,7996.0,8953.0,"[3298, 7758, 12218, 16678, 21138]",[1008. 1008. 1004. 1000. 1001.],[913. 843. 529. 863.  91.]
3300,7996.0,10348.0,"[3299, 7759, 12219, 16679, 21139]",[1009. 1005. 1006. 1005. 1009.],[666. 273. 995. 102. 256.]
3301,7998.0,6608.0,"[3300, 7760, 12220, 16680, 21140]",[1009. 1001. 1006. 1009. 1002.],[467. 513. 185. 308. 393.]
3302,7998.0,7285.0,"[3301, 7761, 12221, 16681, 21141]",[1007. 1001. 1002. 1006. 1009.],[480. 944. 240. 877. 853.]
3303,7998.0,10531.0,"[3302, 7762, 12222, 16682, 21142]",[1002. 1005. 1002. 1004. 1007.],[694. 353. 876. 161. 366.]
3304,7999.0,9348.0,"[3303, 7763, 12223, 16683, 21143]",[1002. 1008. 1004. 1004. 1006.],[276. 580. 223. 666. 507.]
3305,7999.0,9580.0,"[3304, 7764, 12224, 16684, 21144]",[1000. 1004. 1009. 1008. 1001.],[ 17.  21. 995. 670. 679.]
3306,8000.0,6315.0,"[3305, 7765, 12225, 16685, 21145]",[1004. 1000. 1005. 1007. 1006.],[635. 333. 998. 311. 750.]
3307,8000.0,6547.0,"[3306, 7766, 12226, 16686, 21146]",[1004. 1007. 1006. 1002. 1008.],[  3.  55. 467. 798. 811.]
3308,8001.0,7700.0,"[3307, 7767, 12227, 16687, 21147]",[1001. 1009. 1004. 1007. 1007.],[542. 292. 323. 290. 149.]
3309,8001.0,8842.0,"[3308, 7768, 12228, 16688, 21148]",[1002. 1000. 1002. 1004. 1005.],[336. 385. 753. 303. 611.]
3310,8002.0,6729.0,"[3309, 7769, 12229, 16689, 21149]",[1005. 1004. 1006. 1003. 1006.],[616. 402. 258. 378. 548.]
3311,8002.0,6962.0,"[3310, 7770, 12230, 16690, 21150]",[1002. 1000. 1004. 1008. 1009.],[310. 740. 193. 365. 575.]
3312,8002.0,8822.0,"[3311, 7771, 12231, 16691, 21151]",[1007. 1001. 1007. 1008. 1001.],[269. 808. 208. 251. 341.]
3313,8004.0,8094.0,"[3312, 7772, 12232, 16692, 21152]",[1000. 1009. 1007. 1003. 1000.],[984. 653. 743. 107. 911.]
3314,8004.0,9924.0,"[3313, 7773, 12233, 16693, 21153]",[1000. 1001. 1009. 1005. 1000.],[400. 150. 141. 460. 554.]
3315,8005.0,8762.0,"[3314, 7774, 12234, 16694, 21154]",[1002. 1007. 1005. 1006. 1006.],[822. 370. 401. 223. 643.]
3316,8006.0,6881.0,"[3315, 7775, 12235, 16695, 21155]",[1009. 1000. 1002. 1003. 1003.],[681. 532.   2. 481. 458.]
3317,8006.0,7569.0,"[3316, 7776, 12236, 16696, 21156]",[1007. 1008. 1002. 1001. 1001.],[543. 853. 607. 385. 687.]
3318,8007.0,8004.0,"[3317, 7777, 12237, 16697, 21157]",[1001. 1005. 1007. 1003. 1005.],[906. 894. 935. 626.  86.]
3319,8007.0,8479.0,"[3318, 7778, 12238, 16698, 21158]",[1009. 1005. 1006. 1008. 1006.],[548.  98. 624. 472. 678.]
3320,8007.0,9176.0,"[3319, 7779, 12239, 16699, 21159]",[1006. 1007. 1001. 1007. 1006.],[413. 303.  55. 511. 310.]
3321,8008.0,6831.0,"[3320, 7780, 12240, 16700, 21160]",[1009. 1008. 1009. 1005. 1001.],[402.  35. 674. 857. 481.]
3322,8008.0,8448.0,"[3321, 7781, 12241, 16701, 21161]",[1001. 1006. 1001. 1003. 1002.],[660. 238. 427. 942. 620.]
3323,8009.0,9116.0,"[3322, 7782, 12242, 16702, 21162]",[1001. 1007. 1002. 1006. 1000.],[804. 526. 926. 885. 436.]
3324,8010.0,6336.0,"[3323, 7783, 12243, 16703, 21163]",[1008. 1006. 1005. 1003. 1001.],[ 92.  21. 959. 251. 485.]
3325,8010.0,7256.0,"[3324, 7784, 12244, 16704, 21164]",[1000. 1002. 1000. 1000. 1007.],[587. 303. 814. 229.  86.]
3326,8010.0,8175.0,"[3325, 7785, 12245, 16705, 21165]",[1009. 1008. 1000. 1007. 1002.],[ 86. 268.  21. 595.  47.]
3327,8011.0,7933.0,"[3326, 7786, 12246, 16706, 21166]",[1006. 1003. 1009. 1006. 1003.],[579. 255. 483. 357. 332.]
3328,8012.0,6275.0,"[3327, 7787, 12247, 16707, 21167]",[1007. 1001. 1002. 1002. 1005.],[ 59.  33. 412. 404. 716.]
3329,8012.0,7893.0,"[3328, 7788, 12248, 16708, 21168]",[1005. 1002. 1009. 1000. 1003.],[235. 321. 399. 178. 592.]
3330,8013.0,6497.0,"[3329, 7789, 12249, 16709, 21169]",[1001. 1009. 1006. 1006. 1004.],[260. 169. 788. 444. 218.]
3331,8013.0,9490.0,"[3330, 7790, 12250, 16710, 21170]",[1008. 1000. 1000. 1000. 1009.],[672. 533. 516. 273. 523.]
3332,8015.0,6437.0,"[3331, 7791, 12251, 16711, 21171]",[1008. 1004. 1000. 1000. 1004.],[380. 288. 497. 437. 819.]
3333,8016.0,7812.0,"[3332, 7792, 12252, 16712, 21172]",[1007. 1001. 1005. 1007. 1004.],[  6. 283. 599. 798. 204.]
3334,8016.0,9429.0,"[3333, 7793, 12253, 16713, 21173]",[1007. 1003. 1003. 1005. 1006.],[690. 153. 962. 522.  48.]
3335,8016.0,10349.0,"[3334, 7794, 12254, 16714, 21174]",[1008. 1009. 1004. 1008. 1002.],[405. 909.  29. 941. 723.]
3336,8017.0,9874.0,"[3335, 7795, 12255, 16715, 21175]",[1005. 1007. 1008. 1006. 1001.],[166. 338. 781. 345. 573.]
3337,8017.0,10572.0,"[3336, 7796, 12256, 16716, 21176]",[1000. 1003. 1006. 1001. 1004.],[699. 489. 232. 521. 415.]
3338,8019.0,9834.0,"[3337, 7797, 12257, 16717, 21177]",[1007. 1003. 1008. 1009. 1006.],[447.  47. 529. 125. 593.]
3339,8020.0,6781.0,"[3338, 7798, 12258, 16718, 21178]",[1006. 1003. 1006. 1001. 1000.],[780. 258. 269. 359. 201.]
3340,8020.0,9349.0,"[3339, 7799, 12259, 16719, 21179]",[1009. 1009. 1004. 1006. 1002.],[191.  34. 399. 407. 461.]
3341,8021.0,8146.0,"[3340, 7800, 12260, 16720, 21180]",[1009. 1001. 1001. 1002. 1005.],[787. 442.   6. 918. 539.]
3342,8022.0,8125.0,"[3341, 7801, 12261, 16721, 21181]",[1007. 1009. 1001. 1005. 1004.],[692. 908. 893. 392. 646.]
3343,8022.0,8601.0,"[3342, 7802, 12262, 16722, 21182]",[1008. 1008. 1002. 1006. 1007.],[284. 134. 335. 821. 864.]
3344,8022.0,9763.0,"[3343, 7803, 12263, 16723, 21183]",[1000. 1000. 1003. 1002. 1006.],[124. 579. 680. 285. 273.]
3345,8024.0,7155.0,"[3344, 7804, 12264, 16724, 21184]",[1006. 1001. 1005. 1006. 1001.],[952. 622. 383. 584. 584.]
3346,8026.0,6650.0,"[3345, 7805, 12265, 16725, 21185]",[1001. 1003. 1003. 1009. 1000.],[532. 119. 142. 151. 930.]
3347,8026.0,7347.0,"[3346, 7806, 12266, 16726, 21186]",[1009. 1001. 1009. 1009. 1005.],[443. 223. 653. 641. 616.]
3348,8026.0,8035.0,"[3347, 7807, 12267, 16727, 21187]",[1003. 1003. 1005. 1000. 1008.],[749. 114. 526. 181. 152.]
3349,8026.0,9197.0,"[3348, 7808, 12268, 16728, 21188]",[1000. 1001. 1005. 1008. 1003.],[149. 711.  20. 463. 237.]
3350,8027.0,6407.0,"[3349, 7809, 12269, 16729, 21189]",[1002. 1003. 1002. 1001. 1009.],[876. 756. 308. 945. 168.]
3351,8027.0,9400.0,"[3350, 7810, 12270, 16730, 21190]",[1002. 1000. 1002. 1005. 1001.],[211. 428.  61.  86. 179.]
3352,8027.0,10330.0,"[3351, 7811, 12271, 16731, 21191]",[1007. 1009. 1003. 1005. 1003.],[260.  96. 149. 973. 909.]
3353,8028.0,7074.0,"[3352, 7812, 12272, 16732, 21192]",[1004. 1004. 1002. 1004. 1006.],[401.  66. 615. 338. 766.]
3354,8028.0,7297.0,"[3353, 7813, 12273, 16733, 21193]",[1009. 1000. 1003. 1008. 1007.],[265. 775. 363. 112. 881.]
3355,8029.0,7519.0,"[3354, 7814, 12274, 16734, 21194]",[1000. 1006. 1001. 1008. 1001.],[911. 799. 574. 729. 436.]
3356,8029.0,10299.0,"[3355, 7815, 12275, 16735, 21195]",[1002. 1005. 1007. 1008. 1000.],[956. 471. 109. 448. 971.]
3357,8030.0,7954.0,"[3356, 7816, 12276, 16736, 21196]",[1001. 1002. 1001. 1003. 1000.],[ 45. 469. 917. 533. 245.]
3358,8030.0,9561.0,"[3357, 7817, 12277, 16737, 21197]",[1002. 1000. 1009. 1009. 1003.],[902.  23. 959.  85. 653.]
3359,8031.0,6316.0,"[3358, 7818, 12278, 16738, 21198]",[1008. 1002. 1000. 1001. 1003.],[308. 411.  17. 890.  96.]
3360,8031.0,7004.0,"[3359, 7819, 12279, 16739, 21199]",[1004. 1008. 1008. 1005. 1007.],[883. 218.  33. 624. 320.]
3361,8031.0,10016.0,"[3360, 7820, 12280, 16740, 21200]",[1007. 1003. 1008. 1004. 1002.],[115. 808. 243. 122. 579.]
3362,8032.0,9056.0,"[3361, 7821, 12281, 16741, 21201]",[1009. 1004. 1007. 1006. 1009.],[773. 549. 174. 950. 174.]
3363,8033.0,6721.0,"[3362, 7822, 12282, 16742, 21202]",[1005. 1006. 1007. 1000. 1006.],[ 58.  61. 985. 530. 342.]
3364,8033.0,7196.0,"[3363, 7823, 12283, 16743, 21203]",[1005. 1008. 1003. 1009. 1006.],[346. 559. 404. 853. 468.]
3365,8033.0,7661.0,"[3364, 7824, 12284, 16744, 21204]",[1001. 1001. 1008. 1005. 1002.],[887. 502. 315. 153. 541.]
3366,8033.0,8813.0,"[3365, 7825, 12285, 16745, 21205]",[1008. 1000. 1009. 1000. 1005.],[315. 508. 578. 978.  18.]
3367,8034.0,6923.0,"[3366, 7826, 12286, 16746, 21206]",[1008. 1008. 1000. 1007. 1007.],[507. 789. 205. 645. 152.]
3368,8034.0,6943.0,"[3367, 7827, 12287, 16747, 21207]",[1008. 1003. 1004. 1000. 1008.],[497. 742. 443.  45. 105.]
3369,8034.0,7398.0,"[3368, 7828, 12288, 16748, 21208]",[1004. 1004. 1001. 1007. 1005.],[719. 386. 933. 889. 745.]
3370,8034.0,9016.0,"[3369, 7829, 12289, 16749, 21209]",[1006. 1006. 1000. 1000. 1002.],[390. 480. 398. 386.   8.]
3371,8035.0,6438.0,"[3370, 7830, 12290, 16750, 21210]",[1006. 1007. 1007. 1006. 1009.],[680. 155. 795. 487. 114.]
3372,8036.0,6883.0,"[3371, 7831, 12291, 16751, 21211]",[1005. 1008. 1004. 1006. 1006.],[758. 264. 119. 964. 282.]
3373,8036.0,10118.0,"[3372, 7832, 12292, 16752, 21212]",[1003. 1006. 1002. 1006. 1000.],[444. 764. 272. 366. 624.]
3374,8036.0,10350.0,"[3373, 7833, 12293, 16753, 21213]",[1003. 1009. 1003. 1009. 1007.],[744. 953. 854. 423. 391.]
3375,8036.0,10370.0,"[3374, 7834, 12294, 16754, 21214]",[1004. 1004. 1006. 1007. 1005.],[137. 876. 356. 568. 624.]
3376,8037.0,7782.0,"[3375, 7835, 12295, 16755, 21215]",[1009. 1004. 1009. 1003. 1004.],[ 36. 906. 434. 786. 597.]
3377,8038.0,6145.0,"[3376, 7836, 12296, 16756, 21216]",[1007. 1004. 1009. 1005. 1005.],[313.  36. 472. 411. 804.]
3378,8039.0,6357.0,"[3377, 7837, 12297, 16757, 21217]",[1009. 1009. 1001. 1005. 1004.],[395. 439. 545. 880. 876.]
3379,8039.0,8662.0,"[3378, 7838, 12298, 16758, 21218]",[1003. 1002. 1007. 1006. 1000.],[227. 204.  93. 410.  73.]
3380,8039.0,10067.0,"[3379, 7839, 12299, 16759, 21219]",[1006. 1005. 1001. 1000. 1009.],[494.  98. 686. 994. 459.]
3381,8040.0,6569.0,"[3380, 7840, 12300, 16760, 21220]",[1003. 1001. 1004. 1000. 1005.],[568. 843. 575. 935. 864.]
3382,8040.0,6802.0,"[3381, 7841, 12301, 16761, 21221]",[1004. 1005. 1003. 1009. 1002.],[836. 933. 208. 106. 210.]
3383,8040.0,7722.0,"[3382, 7842, 12302, 16762, 21222]",[1000. 1009. 1007. 1008. 1007.],[432. 170. 457. 119. 664.]
3384,8041.0,9087.0,"[3383, 7843, 12303, 16763, 21223]",[1008. 1003. 1007. 1003. 1000.],[691. 838. 507. 334.   5.]
3385,8042.0,7904.0,"[3384, 7844, 12304, 16764, 21224]",[1006. 1007. 1009. 1009. 1009.],[ 82.   6. 190. 530. 621.]
3386,8043.0,6499.0,"[3385, 7845, 12305, 16765, 21225]",[1001. 1000. 1000. 1008. 1000.],[642. 663. 534. 128.  81.]
3387,8044.0,7166.0,"[3386, 7846, 12306, 16766, 21226]",[1006. 1008. 1005. 1003. 1006.],[ 53. 769. 929. 349. 727.]
3388,8044.0,9481.0,"[3387, 7847, 12307, 16767, 21227]",[1002. 1008. 1003. 1002. 1008.],[240. 361.  48. 206. 126.]
3389,8044.0,9956.0,"[3388, 7848, 12308, 16768, 21228]",[1003. 1005. 1001. 1007. 1004.],[221.  84. 666. 118. 521.]
3390,8045.0,6216.0,"[3389, 7849, 12309, 16769, 21229]",[1003. 1007. 1007. 1000. 1001.],[117. 974. 727. 114. 865.]
3391,8045.0,7601.0,"[3390, 7850, 12310, 16770, 21230]",[1001. 1000. 1000. 1001. 1008.],[  5.  35. 766. 979. 835.]
3392,8045.0,9451.0,"[3391, 7851, 12311, 16771, 21231]",[1009. 1004. 1004. 1006. 1006.],[660. 224. 823. 136. 469.]
3393,8045.0,9683.0,"[3392, 7852, 12312, 16772, 21232]",[1009. 1004. 1000. 1001. 1005.],[261. 541. 921. 304. 319.]
3394,8047.0,7571.0,"[3393, 7853, 12313, 16773, 21233]",[1008. 1003. 1008. 1009. 1009.],[513. 472. 611. 119. 422.]
3395,8047.0,8015.0,"[3394, 7854, 12314, 16774, 21234]",[1007. 1001. 1007. 1002. 1002.],[184.  22. 563. 123. 333.]
3396,8047.0,8723.0,"[3395, 7855, 12315, 16775, 21235]",[1006. 1003. 1000. 1009. 1005.],[341.  78. 435. 278. 841.]
3397,8049.0,6600.0,"[3396, 7856, 12316, 16776, 21236]",[1008. 1001. 1002. 1000. 1000.],[853. 634. 468.  37. 979.]
3398,8049.0,9128.0,"[3397, 7857, 12317, 16777, 21237]",[1002. 1003. 1001. 1004. 1007.],[794. 434. 338. 629. 331.]
3399,8049.0,9593.0,"[3398, 7858, 12318, 16778, 21238]",[1008. 1006. 1005. 1007. 1003.],[400. 217. 173. 360. 501.]
3400,8050.0,10270.0,"[3399, 7859, 12319, 16779, 21239]",[1007. 1007. 1002. 1009. 1001.],[853. 270. 658. 237. 293.]
3401,8051.0,8167.0,"[3400, 7860, 12320, 16780, 21240]",[1009. 1009. 1008. 1006. 1001.],[829. 330. 829. 800. 981.]
3402,8054.0,6701.0,"[3401, 7861, 12321, 16781, 21241]",[1003. 1005. 1003. 1000. 1007.],[288. 976. 838. 101. 513.]
3403,8055.0,7136.0,"[3402, 7862, 12322, 16782, 21242]",[1002. 1009. 1003. 1009. 1009.],[856. 701. 388. 519. 622.]
3404,8056.0,6883.0,"[3403, 7863, 12323, 16783, 21243]",[1005. 1004. 1004. 1007. 1006.],[344. 671. 716. 186. 931.]
3405,8056.0,9199.0,"[3404, 7864, 12324, 16784, 21244]",[1004. 1006. 1007. 1004. 1008.],[811. 472. 800. 624. 491.]
3406,8058.0,6621.0,"[3405, 7865, 12325, 16785, 21245]",[1005. 1000. 1000. 1007. 1002.],[570. 321. 526. 762. 415.]
3407,8058.0,6843.0,"[3406, 7866, 12326, 16786, 21246]",[1000. 1004. 1006. 1007. 1002.],[669. 669. 209. 991. 303.]
3408,8061.0,7480.0,"[3407, 7867, 12327, 16787, 21247]",[1005. 1009. 1005. 1006. 1009.],[477. 110.  60. 381. 819.]
3409,8061.0,8400.0,"[3408, 7868, 12328, 16788, 21248]",[1001. 1004. 1003. 1006. 1002.],[236. 623. 275. 908. 752.]
3410,8062.0,6297.0,"[3409, 7869, 12329, 16789, 21249]",[1004. 1000. 1001. 1000. 1007.],[836. 117. 207. 736. 104.]
3411,8063.0,7652.0,"[3410, 7870, 12330, 16790, 21250]",[1001. 1003. 1005. 1005. 1002.],[295. 704. 184. 898. 806.]
3412,8065.0,9462.0,"[3411, 7871, 12331, 16791, 21251]",[1007. 1008. 1002. 1009. 1009.],[131. 833.  20. 103. 443.]
3413,8066.0,6439.0,"[3412, 7872, 12332, 16792, 21252]",[1008. 1007. 1007. 1000. 1001.],[914. 280. 223. 720. 842.]
3414,8066.0,7116.0,"[3413, 7873, 12333, 16793, 21253]",[1001. 1005. 1008. 1008. 1002.],[834. 928. 499. 566.  26.]
3415,8067.0,6651.0,"[3414, 7874, 12334, 16794, 21254]",[1004. 1006. 1008. 1008. 1005.],[958.   4. 565. 396. 964.]
3416,8067.0,8481.0,"[3415, 7875, 12335, 16795, 21255]",[1001. 1004. 1003. 1004. 1001.],[883. 664. 938. 237. 245.]
3417,8068.0,9391.0,"[3416, 7876, 12336, 16796, 21256]",[1001. 1007. 1001. 1007. 1007.],[844. 776. 654. 511. 813.]
3418,8068.0,10089.0,"[3417, 7877, 12337, 16797, 21257]",[1009. 1000. 1004. 1001. 1005.],[492. 614. 899. 182. 683.]
3419,8068.0,10331.0,"[3418, 7878, 12338, 16798, 21258]",[1001. 1003. 1005. 1009. 1003.],[878. 818. 584. 129. 653.]
3420,8069.0,8684.0,"[3419, 7879, 12339, 16799, 21259]",[1008. 1008. 1009. 1005. 1000.],[642. 805. 784. 788. 286.]
3421,8070.0,8421.0,"[3420, 7880, 12340, 16800, 21260]",[1007. 1009. 1002. 1001. 1000.],[539.  45. 549. 265. 298.]
